City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Caravelas,BR,2022-08-06 19:15:55,-17.7125,-39.2481,76.95,68,5,6.29
293,Derzhavinsk,KZ,2022-08-06 19:15:55,51.1,66.3167,69.39,50,31,10.18
294,Osa,RU,2022-08-06 19:15:56,57.2829,55.4567,70.92,62,99,1.86
295,Hamilton,US,2022-08-06 19:15:17,39.1834,-84.5333,88.25,79,75,5.75
296,Bilma,NE,2022-08-06 19:15:56,18.6853,12.9164,99.61,20,100,10.4
297,Tromso,NO,2022-08-06 19:15:56,69.6496,18.957,55.42,71,75,5.75
298,Nyakabindi,TZ,2022-08-06 19:15:57,-2.6333,33.9833,72.9,38,54,4.45
299,Ampanihy,MG,2022-08-06 19:15:57,-24.7,44.75,61.39,92,0,5.39
300,Agudos,BR,2022-08-06 19:15:57,-22.4692,-48.9875,80.85,43,0,8.05
301,Hwange,ZW,2022-08-06 19:15:58,-18.3693,26.5019,70.2,37,0,0.96
302,Tortoli,IT,2022-08-06 19:15:58,39.9256,9.6572,82.22,78,20,8.05
303,Vitim,RU,2022-08-06 19:15:59,59.4511,112.5578,50.14,94,100,7.63
304,Yambio,SS,2022-08-06 19:15:59,4.5721,28.3955,68.92,94,99,2.71
305,Pushkinskiye Gory,RU,2022-08-06 19:16:00,57.0209,28.9103,54.25,97,100,3.58
306,Piacabucu,BR,2022-08-06 19:16:00,-10.4056,-36.4344,77.56,73,28,10.56
307,Gimli,CA,2022-08-06 19:16:01,50.6336,-96.9907,63.84,54,100,14.29
308,Naze,JP,2022-08-06 19:16:01,28.3667,129.4833,77.92,82,6,4.92
309,Kaputa,ZM,2022-08-06 19:16:01,-8.4689,29.6619,72.97,44,5,3.22
310,Mount Isa,AU,2022-08-06 19:16:02,-20.7333,139.5,62.37,29,75,12.66
311,Shaoguan,CN,2022-08-06 19:16:03,24.8,113.5833,75.18,94,54,1.32
312,Harindanga,IN,2022-08-06 19:16:03,22.0383,88.3214,81.75,86,42,10.38
313,Martapura,ID,2022-08-06 19:16:03,-3.4167,114.85,71.69,100,40,0.0
314,Matay,EG,2022-08-06 19:16:04,28.419,30.7792,88.65,25,6,8.43
315,Nayoro,JP,2022-08-06 19:16:04,44.3506,142.4578,63.27,93,100,2.33
316,Yulara,AU,2022-08-06 19:16:05,-25.2406,130.9889,47.05,47,0,9.1
317,Komsomolskiy,UZ,2022-08-06 19:16:05,40.4272,71.7189,79.99,27,0,5.01
318,Rizhao,CN,2022-08-06 19:16:06,35.4275,119.4553,82.08,86,100,6.13
319,Lorengau,PG,2022-08-06 19:16:06,-2.0226,147.2712,79.02,79,49,3.83
320,Te Anau,NZ,2022-08-06 19:16:07,-45.4167,167.7167,39.61,97,100,6.42
321,Cuxhaven,DE,2022-08-06 19:17:07,53.8718,8.6909,62.8,59,20,6.91
322,Santander,ES,2022-08-06 19:13:40,43.4647,-3.8044,74.71,84,75,6.91
323,Pemba,MZ,2022-08-06 19:17:08,-12.974,40.5178,74.1,88,20,5.75
324,Cavalcante,BR,2022-08-06 19:17:08,-13.7975,-47.4583,88.59,17,98,6.58
325,Dekar,BW,2022-08-06 19:17:09,-21.5333,21.9333,66.2,24,6,7.07
326,Xiuyan,CN,2022-08-06 19:17:09,40.2928,123.2744,73.78,97,38,2.68
327,Nahavand,IR,2022-08-06 19:17:10,34.1885,48.377,83.21,31,4,5.82
328,Margate,GB,2022-08-06 19:17:10,51.3813,1.3862,67.3,65,56,1.99
329,Iqaluit,CA,2022-08-06 19:17:11,63.7506,-68.5145,56.93,51,75,11.5
330,Manzil Salim,TN,2022-08-06 19:17:11,35.8567,8.4765,81.95,36,0,13.94
331,Paris,FR,2022-08-06 19:16:59,48.8534,2.3488,72.14,37,0,14.97
332,Tuatapere,NZ,2022-08-06 19:17:12,-46.1333,167.6833,38.5,98,100,8.16
333,Mayo,US,2022-08-06 19:17:12,38.8876,-76.5119,91.08,76,0,9.22
334,Hastings,GB,2022-08-06 19:17:12,50.8552,0.5729,67.98,64,15,5.73
335,Udachnyy,RU,2022-08-06 19:17:13,66.4167,112.4,46.45,100,100,11.88
336,Batemans Bay,AU,2022-08-06 19:17:13,-35.7167,150.1833,50.09,80,8,4.23
337,Svetlaya,RU,2022-08-06 19:17:14,46.5389,138.3297,65.89,99,91,2.19
338,Hualmay,PE,2022-08-06 19:17:14,-11.0964,-77.6139,66.7,72,33,11.92
339,Kargalinskaya,RU,2022-08-06 19:17:15,43.7417,46.4792,71.15,72,99,8.05
340,Alice Springs,AU,2022-08-06 19:17:15,-23.7,133.8833,35.15,64,0,4.61
341,Muros,ES,2022-08-06 19:17:16,42.7762,-9.0603,83.68,74,0,3.96
342,Severo-Yeniseyskiy,RU,2022-08-06 19:17:16,60.3725,93.0408,48.06,89,100,3.2
343,Luanda,AO,2022-08-06 19:17:17,-8.8368,13.2343,68.0,83,20,6.91
344,Palmas,BR,2022-08-06 19:17:17,-10.2128,-48.3603,93.07,43,40,8.05
345,Chambishi,ZM,2022-08-06 19:17:18,-12.6325,28.0537,63.93,39,0,7.72
346,Carauari,BR,2022-08-06 19:17:18,-4.8828,-66.8958,89.33,53,100,1.14
347,Purpe,RU,2022-08-06 19:17:18,64.4803,76.6897,57.13,80,0,11.36
348,Meulaboh,ID,2022-08-06 19:17:19,4.1363,96.1285,78.57,79,100,3.06
349,Manado,ID,2022-08-06 19:17:19,1.487,124.8455,75.97,94,40,1.14
350,Maceio,BR,2022-08-06 19:17:20,-9.6658,-35.7353,83.64,57,0,11.5
351,Tigil,RU,2022-08-06 19:17:20,57.8,158.6667,51.73,89,10,2.59
352,Mocuba,MZ,2022-08-06 19:17:21,-16.8392,36.9856,64.35,93,0,3.11
353,Amahai,ID,2022-08-06 19:17:21,-3.3333,128.9167,76.14,89,99,2.24
354,Nioro,GM,2022-08-06 19:17:22,13.35,-15.75,79.97,84,100,5.26
355,Iralaya,HN,2022-08-06 19:17:22,15.0,-83.2333,82.02,82,100,13.06
356,Marawi,PH,2022-08-06 19:17:23,7.9986,124.2928,68.68,96,100,3.51
357,Yarada,IN,2022-08-06 19:17:23,17.65,83.2667,79.12,94,75,2.3
358,Kemijarvi,FI,2022-08-06 19:17:24,66.7131,27.4306,58.17,92,100,10.6
359,Portland,US,2022-08-06 19:13:24,45.5234,-122.6762,84.87,49,0,10.36
360,Suba,PH,2022-08-06 19:17:24,10.8438,121.0102,79.93,84,100,16.75
361,Shiraoi,JP,2022-08-06 19:17:25,42.55,141.35,67.21,96,96,10.16
362,La Ronge,CA,2022-08-06 19:17:25,55.1001,-105.2842,71.85,40,20,12.66
363,Scarborough,GB,2022-08-06 19:15:30,54.2797,-0.4044,63.97,66,100,3.0
364,Vila Franca Do Campo,PT,2022-08-06 19:17:14,37.7167,-25.4333,73.81,76,13,7.47
365,Gigmoto,PH,2022-08-06 19:17:26,13.7796,124.39,78.21,90,100,10.6
366,Ancud,CL,2022-08-06 19:17:26,-41.8697,-73.8203,47.23,61,100,9.28
367,Longyearbyen,SJ,2022-08-06 19:17:27,78.2186,15.6401,49.84,81,75,8.05
368,Nago,JP,2022-08-06 19:18:27,26.5881,127.9761,81.45,79,7,3.2
369,Manggar,ID,2022-08-06 19:18:28,-2.8833,108.2667,79.0,81,100,6.73
370,Guangyuan,CN,2022-08-06 19:18:28,32.442,105.823,77.83,90,16,1.21
371,Hovd,MN,2022-08-06 19:18:28,48.0056,91.6419,59.76,38,12,2.71
372,Bongor,TD,2022-08-06 19:18:29,10.2806,15.3722,81.84,63,100,1.81
373,Manaus,BR,2022-08-06 19:13:51,-3.1019,-60.025,93.7,52,40,5.75
374,Tarauaca,BR,2022-08-06 19:18:29,-8.1614,-70.7656,90.21,49,76,2.01
375,Port-Gentil,GA,2022-08-06 19:18:30,-0.7193,8.7815,75.16,78,100,12.66
376,Manicore,BR,2022-08-06 19:18:30,-5.8092,-61.3003,94.95,49,0,5.75
377,Visby,SE,2022-08-06 19:17:31,57.6409,18.296,64.81,55,75,6.91
378,Camacha,PT,2022-08-06 19:18:31,33.0833,-16.3333,69.22,68,40,11.5
379,Sungaipenuh,ID,2022-08-06 19:18:31,-2.0833,101.3833,62.1,97,19,1.88
380,Shancheng,CN,2022-08-06 19:18:32,34.7953,116.0817,81.36,84,100,7.29
381,Bhuj,IN,2022-08-06 19:15:29,23.2667,69.6667,82.56,79,42,9.98
382,Izmalkovo,RU,2022-08-06 19:18:33,52.6887,37.964,71.01,56,0,4.18
383,Ishigaki,JP,2022-08-06 19:18:33,24.3448,124.1572,84.33,84,75,8.05
384,Nigel,ZA,2022-08-06 19:18:33,-26.4314,28.4771,58.39,23,75,4.54
385,Linxia,CN,2022-08-06 19:18:34,35.6003,103.2064,70.93,71,52,4.18
386,Codrington,AU,2022-08-06 19:18:34,-38.2667,141.9667,48.99,75,99,5.59
387,Paragominas,BR,2022-08-06 19:18:35,-2.9667,-47.4833,93.52,34,100,6.13
388,Colares,PT,2022-08-06 19:18:35,38.7992,-9.4469,73.45,69,20,11.99
389,Kamenka,RU,2022-08-06 19:18:35,51.3223,42.7678,71.15,38,0,8.37
390,Marshall,US,2022-08-06 19:18:36,34.3834,-86.3333,94.98,47,48,6.26
391,Hellvik,NO,2022-08-06 19:18:36,59.9156,5.781,56.77,79,100,5.01
392,Tura,IN,2022-08-06 19:18:37,25.5198,90.2201,74.35,97,13,2.68
393,Wazirganj,IN,2022-08-06 19:18:37,28.2167,79.05,90.46,57,100,2.04
394,Warri,NG,2022-08-06 19:18:37,5.5167,5.75,75.76,82,60,6.4
395,Edea,CM,2022-08-06 19:18:38,3.8,10.1333,72.79,98,49,2.04
396,Tessalit,ML,2022-08-06 19:18:38,20.1986,1.0114,99.9,20,53,10.71
397,Cheremukhovo,RU,2022-08-06 19:18:39,60.3484,59.9851,67.14,66,68,4.03
398,Bourail,NC,2022-08-06 19:18:39,-21.5667,165.4833,71.1,91,90,2.8
399,Pingliang,CN,2022-08-06 19:18:40,35.5392,106.6861,73.72,68,54,4.03
400,Agadez,NE,2022-08-06 19:18:40,19.75,10.25,99.14,12,98,10.65
401,Xichang,CN,2022-08-06 19:18:41,27.8964,102.2634,65.62,91,45,1.77
402,Tasiilaq,GL,2022-08-06 19:18:41,65.6145,-37.6368,42.96,87,100,18.07
403,Batticaloa,LK,2022-08-06 19:18:41,7.7102,81.6924,81.82,59,100,8.3
404,Taltal,CL,2022-08-06 19:18:42,-25.4,-70.4833,61.09,62,8,5.95
405,Isla Mujeres,MX,2022-08-06 19:18:42,21.2311,-86.731,87.85,75,15,12.19
406,Warrnambool,AU,2022-08-06 19:18:43,-38.3833,142.4833,47.86,71,33,4.54
407,Nargana,PA,2022-08-06 19:18:43,9.4428,-78.5906,81.19,79,99,3.4
408,Kwinana,AU,2022-08-06 19:18:43,-32.25,115.7667,55.18,80,28,20.42
409,Calbuco,CL,2022-08-06 19:18:03,-41.768,-73.1273,52.81,61,100,6.89
410,Mayumba,GA,2022-08-06 19:18:44,-3.432,10.6554,68.11,87,16,7.27
411,Buala,SB,2022-08-06 19:18:44,-8.145,159.5921,79.03,83,74,5.17
412,Rawson,AR,2022-08-06 19:18:45,-43.3002,-65.1023,45.48,69,100,12.33
413,Teguise,ES,2022-08-06 19:18:45,29.0605,-13.564,71.82,73,20,23.02
414,Samandag,TR,2022-08-06 19:18:45,36.0842,35.9771,81.12,86,20,7.45
415,College,US,2022-08-06 19:18:46,64.8569,-147.8028,53.55,89,100,12.66
416,Ilulissat,GL,2022-08-06 19:19:46,69.2167,-51.1,44.62,87,75,4.61
417,Yar-Sale,RU,2022-08-06 19:19:46,66.8333,70.8333,56.46,81,100,3.47
418,Morehead,US,2022-08-06 19:19:47,37.2711,-87.1764,90.79,67,75,3.44
419,Sudak,UA,2022-08-06 19:19:47,44.85,34.9667,75.9,68,0,8.95
420,Karasjok,NO,2022-08-06 19:19:47,69.4719,25.5112,50.56,90,100,7.47
421,Antofagasta,CL,2022-08-06 19:19:48,-23.65,-70.4,60.08,66,0,10.69
422,Road Town,VG,2022-08-06 19:19:49,18.4167,-64.6167,87.89,79,40,9.22
423,Brunsbuttel,DE,2022-08-06 19:19:49,53.9,9.15,62.83,68,9,6.35
424,Tulum,MX,2022-08-06 19:19:50,20.2167,-87.4667,86.61,65,97,8.39
425,Conde,BR,2022-08-06 19:19:50,-7.2597,-34.9075,76.46,83,75,14.97
426,Huilong,CN,2022-08-06 19:19:51,31.8111,121.655,83.93,81,0,7.49
427,Aden,YE,2022-08-06 19:19:51,12.7794,45.0367,88.45,66,5,16.69
428,Kasongo,CD,2022-08-06 19:19:51,-4.45,26.6667,84.2,33,85,3.06
429,Shenzhen,CN,2022-08-06 19:19:52,22.5455,114.0683,83.21,94,13,4.76
430,Westport,US,2022-08-06 19:16:27,41.1415,-73.3579,93.45,63,0,11.5
431,Ardakan,IR,2022-08-06 19:19:52,32.31,54.0175,91.74,15,0,6.64
432,Boone,US,2022-08-06 19:19:53,39.0334,-92.3335,98.4,47,94,11.3
433,Mae Sai,TH,2022-08-06 19:19:54,20.4335,99.8762,73.72,100,100,0.81
434,Chokurdakh,RU,2022-08-06 19:19:54,70.6333,147.9167,36.91,83,100,9.19
435,Kununurra,AU,2022-08-06 19:19:55,-15.7667,128.7333,62.58,77,0,0.0
436,Port Blair,IN,2022-08-06 19:15:26,11.6667,92.75,82.44,83,100,12.66
437,Juneau,US,2022-08-06 19:19:15,58.3019,-134.4197,58.21,97,100,10.36
438,Kultuk,RU,2022-08-06 19:19:55,51.7208,103.6956,51.22,86,76,4.14
439,Sinnamary,GF,2022-08-06 19:19:56,5.3833,-52.95,84.56,69,64,11.72
440,Valdivia,CL,2022-08-06 19:16:57,-39.8142,-73.2459,48.29,98,100,3.38
441,Lakewood,US,2022-08-06 19:17:40,39.7047,-105.0814,92.01,38,15,5.99
442,Vagur,FO,2022-08-06 19:19:56,61.4732,-6.8119,52.16,98,100,13.78
443,Stornoway,GB,2022-08-06 19:15:40,58.2093,-6.3865,57.16,94,75,14.97
444,Kananga,CD,2022-08-06 19:19:57,-5.8958,22.4178,79.09,27,15,4.54
445,Porlamar,VE,2022-08-06 19:19:57,10.958,-63.8491,77.09,88,2,14.97
446,Saint-Joseph,RE,2022-08-06 19:19:58,-21.3667,55.6167,66.58,75,45,4.74
447,Bambari,CF,2022-08-06 19:19:58,5.768,20.6757,73.33,93,76,2.77
448,Shatrovo,RU,2022-08-06 19:19:59,56.5167,64.6333,64.26,75,41,7.4
449,Ust-Ordynskiy,RU,2022-08-06 19:19:59,52.805,104.7508,46.13,91,100,2.77
450,Homer,US,2022-08-06 19:20:00,59.6425,-151.5483,57.09,73,0,11.01
451,Petropavlovsk-Kamchatskiy,RU,2022-08-06 19:20:00,53.0452,158.6483,54.19,94,100,4.47
452,Sandy Bay,AU,2022-08-06 19:20:01,-42.913,147.3532,40.89,90,100,6.91
453,Zyryanka,RU,2022-08-06 19:20:01,65.75,150.85,55.87,81,100,11.23
454,Araouane,ML,2022-08-06 19:20:02,18.9048,-3.5265,101.43,23,85,2.77
455,Koulamoutou,GA,2022-08-06 19:20:02,-1.1303,12.4736,81.03,55,100,2.28
456,Evensk,RU,2022-08-06 19:20:03,61.95,159.2333,50.45,97,100,8.88
457,Surt,LY,2022-08-06 19:20:04,31.2089,16.5887,81.75,68,0,5.7
458,Lebu,CL,2022-08-06 19:17:35,-37.6167,-73.65,50.49,92,100,3.56
459,Weligama,LK,2022-08-06 19:20:04,5.9667,80.4167,76.55,91,100,8.66
460,Gaomi,CN,2022-08-06 19:20:05,36.3833,119.7528,80.35,92,100,5.17
461,Traralgon,AU,2022-08-06 19:20:05,-38.1833,146.5333,46.02,99,99,2.24
462,Jumla,NP,2022-08-06 19:21:05,29.2747,82.1838,62.85,96,100,2.53
463,Keflavik,IS,2022-08-06 19:21:06,64.0049,-22.5624,53.51,100,100,11.5
464,Vostok,RU,2022-08-06 19:21:06,46.4856,135.8833,60.53,97,2,4.29
465,Nata,PA,2022-08-06 19:21:07,8.3333,-80.5167,73.27,76,100,5.06
466,Alexander City,US,2022-08-06 19:21:07,32.944,-85.9539,91.18,49,0,3.44
467,Newark,US,2022-08-06 19:18:29,40.7357,-74.1724,95.29,49,75,16.11
468,Nanchong,CN,2022-08-06 19:21:08,30.7951,106.0847,83.77,73,100,1.7
469,Maswa,TZ,2022-08-06 19:21:08,-2.6833,33.9833,72.68,38,48,5.06
470,Ta Khmau,KH,2022-08-06 19:21:09,11.4833,104.95,82.45,69,40,9.22
471,Texarkana,US,2022-08-06 19:19:27,33.4251,-94.0477,96.15,56,75,11.5
472,Guerrero Negro,MX,2022-08-06 19:21:09,27.9769,-114.0611,78.35,68,100,13.4
473,Golub-Dobrzyn,PL,2022-08-06 19:21:10,53.1109,19.0538,62.53,46,51,9.4
474,Barcelos,PT,2022-08-06 19:19:05,41.5388,-8.6151,78.91,71,7,2.89
475,Pangai,TO,2022-08-06 19:21:10,-19.8,-174.35,76.91,83,10,16.93
476,Ewa Beach,US,2022-08-06 19:21:00,21.3156,-158.0072,85.01,67,0,6.91
477,Bandarbeyla,SO,2022-08-06 19:21:11,9.4942,50.8122,76.64,83,80,32.19
478,Conceicao Do Araguaia,BR,2022-08-06 19:19:23,-8.2578,-49.2647,97.41,27,6,4.76
479,Qurayyat,SA,2022-08-06 19:21:11,31.3318,37.3428,91.58,29,0,11.5
480,Leningradskiy,RU,2022-08-06 19:21:11,69.3833,178.4167,38.12,89,100,2.3
481,Laguna,US,2022-08-06 19:21:12,38.421,-121.4238,86.31,48,0,10.36
482,Vredendal,ZA,2022-08-06 19:21:12,-31.6683,18.5012,62.44,43,0,4.38
483,Novikovo,RU,2022-08-06 19:21:12,51.1537,37.8879,71.6,48,0,7.9
484,Coquimbo,CL,2022-08-06 19:21:13,-29.9533,-71.3436,56.93,82,75,6.91
485,Bereda,ES,2022-08-06 19:21:13,43.2686,-7.5406,68.41,100,26,7.31
486,Honningsvag,NO,2022-08-06 19:21:13,70.9821,25.9704,58.75,55,100,2.3
487,Valdez,EC,2022-08-06 19:21:14,1.2492,-78.9831,78.01,80,39,9.48
488,Mitu,CO,2022-08-06 19:21:14,1.1983,-70.1733,85.05,64,54,1.34
489,Aykhal,RU,2022-08-06 19:21:15,66.0,111.5,45.93,98,100,10.07
490,Santa Marinella,IT,2022-08-06 19:21:15,42.0345,11.8536,87.55,59,6,10.56
491,Torrington,US,2022-08-06 19:21:16,41.8007,-73.1212,94.55,60,95,3.0
492,Bangil,ID,2022-08-06 19:21:16,-7.5994,112.8186,76.98,77,98,4.72
493,Vigrestad,NO,2022-08-06 19:21:16,58.5667,5.7,55.58,74,100,12.71
494,Launceston,AU,2022-08-06 19:21:17,-41.45,147.1667,41.61,88,75,8.05
495,Naron,ES,2022-08-06 19:21:17,43.5167,-8.1528,79.65,79,0,16.62
496,Praia Da Vitoria,PT,2022-08-06 19:21:17,38.7333,-27.0667,79.05,73,40,12.64
497,Vuktyl,RU,2022-08-06 19:21:18,63.8567,57.3094,68.22,66,8,4.12
498,Lere,NG,2022-08-06 19:21:18,10.387,8.5726,71.26,86,26,3.56
499,Jieshi,CN,2022-08-06 19:21:19,22.8134,115.8257,81.91,86,84,7.67
500,Sechenovo,RU,2022-08-06 19:21:19,55.2244,45.8906,71.17,55,92,4.12
501,Kisangani,CD,2022-08-06 19:21:20,0.5167,25.2,68.97,97,100,2.51
502,Acapulco,MX,2022-08-06 19:21:20,16.8634,-99.8901,87.62,66,75,5.75
503,Ibra,OM,2022-08-06 19:21:21,22.6906,58.5334,88.52,48,26,7.43
504,Hirara,JP,2022-08-06 19:21:21,24.8,125.2833,84.83,71,1,12.12
505,Cabedelo,BR,2022-08-06 19:21:22,-6.9811,-34.8339,77.67,79,11,14.05
506,Rio Gallegos,AR,2022-08-06 19:21:22,-51.6226,-69.2181,37.45,93,75,3.44
507,Yarmouth,US,2022-08-06 19:16:25,41.7057,-70.2286,91.87,73,0,16.11
508,Kaeo,NZ,2022-08-06 19:21:23,-35.1,173.7833,58.32,95,100,8.9
509,Khandbari,NP,2022-08-06 19:22:24,27.3747,87.2039,73.83,94,95,0.98
510,Alta Floresta,BR,2022-08-06 19:22:24,-9.8756,-56.0861,96.62,34,40,4.61
511,Suez,EG,2022-08-06 19:22:24,29.9737,32.5263,81.27,58,0,12.59
512,Denpasar,ID,2022-08-06 19:21:56,-8.65,115.2167,74.86,100,75,4.61
513,Charters Towers,AU,2022-08-06 19:22:25,-20.1,146.2667,65.89,64,100,10.65
514,Kotri,PK,2022-08-06 19:22:25,25.366,68.3122,86.02,70,56,6.73
515,Carnduff,CA,2022-08-06 19:22:26,49.1667,-101.8009,61.38,43,100,7.18
516,Lavrentiya,RU,2022-08-06 19:22:26,65.5833,-171.0,44.17,83,32,5.37
517,Del Rio,US,2022-08-06 19:22:26,29.3627,-100.8968,95.11,35,75,14.97
518,Onega,RU,2022-08-06 19:22:27,63.9061,38.1404,71.94,68,1,12.68
519,Yeppoon,AU,2022-08-06 19:22:27,-23.1333,150.7333,60.58,92,16,4.81
520,Ponta Delgada,PT,2022-08-06 19:22:27,37.7333,-25.6667,74.12,88,75,9.22
521,Wanaka,NZ,2022-08-06 19:22:28,-44.7,169.15,47.1,83,100,3.0
522,Bara,NG,2022-08-06 19:22:12,10.3744,10.7288,79.11,69,100,3.24
523,Bonavista,CA,2022-08-06 19:22:28,48.6499,-53.1147,64.47,67,100,9.69
524,Sabha,LY,2022-08-06 19:22:29,27.0377,14.4283,94.6,16,0,22.1
525,Linkou,CN,2022-08-06 19:22:29,45.3,130.2833,66.83,85,100,3.56
526,Verkhnevilyuysk,RU,2022-08-06 19:22:30,63.4453,120.3167,48.81,93,94,3.2
527,Sistranda,NO,2022-08-06 19:22:30,63.7256,8.834,51.76,79,100,25.61
528,Hefei,CN,2022-08-06 19:22:30,31.8639,117.2808,84.22,79,0,6.71
529,Feijo,BR,2022-08-06 19:22:31,-8.1642,-70.3536,89.04,52,52,0.72
530,Buritizeiro,BR,2022-08-06 19:22:31,-17.3511,-44.9622,92.19,14,0,4.54
531,Sadiqabad,PK,2022-08-06 19:22:32,28.3062,70.1307,88.99,60,89,6.46
532,Inta,RU,2022-08-06 19:22:32,66.0317,60.1659,63.91,71,17,8.39
533,Kaseda,JP,2022-08-06 19:22:33,31.4167,130.3167,80.8,85,93,5.82
534,Cockburn Town,TC,2022-08-06 19:18:26,21.4612,-71.1419,82.15,79,97,18.81
535,Mponela,MW,2022-08-06 19:22:33,-13.5319,33.7401,62.44,41,0,5.39
536,Knysna,ZA,2022-08-06 19:22:33,-34.0363,23.0471,58.1,90,100,10.69
537,Holme,DK,2022-08-06 19:22:34,56.1138,10.1725,60.37,72,5,11.52
538,Boden,SE,2022-08-06 19:22:34,65.8252,21.6886,51.8,90,100,3.76
539,Mount Darwin,ZW,2022-08-06 19:22:34,-16.7725,31.5838,60.85,36,0,2.95
540,Kysyl-Syr,RU,2022-08-06 19:22:35,63.8986,122.7617,51.82,98,100,2.19
541,Mafinga,TZ,2022-08-06 19:22:35,-7.25,35.0667,66.88,47,16,7.14
542,Karoi,ZW,2022-08-06 19:22:35,-16.8099,29.6925,60.55,41,0,6.58
543,Sisimiut,GL,2022-08-06 19:22:36,66.9395,-53.6735,41.11,91,97,6.98
544,Gambela,ET,2022-08-06 19:22:36,8.25,34.5833,72.32,84,100,3.6
545,Atambua,ID,2022-08-06 19:22:37,-9.1061,124.8925,70.54,91,94,4.03
546,Novo Aripuana,BR,2022-08-06 19:22:37,-5.1206,-60.3797,95.58,36,97,3.76
547,Freeport,US,2022-08-06 19:22:37,40.6576,-73.5832,94.37,62,0,16.11
548,Umm Bab,QA,2022-08-06 19:22:38,25.2142,50.8072,96.93,49,5,13.58
549,El Colomo,MX,2022-08-06 19:22:38,19.05,-104.25,87.78,59,77,10.63
550,Merauke,ID,2022-08-06 19:22:38,-8.4667,140.3333,75.54,94,100,8.99
551,Koslan,RU,2022-08-06 19:22:39,63.4564,48.8989,67.05,70,0,5.57
552,Mecca,SA,2022-08-06 19:19:55,21.4267,39.8261,92.71,46,99,6.69
553,Imperia,IT,2022-08-06 19:22:39,43.9667,7.7833,77.85,53,13,6.15
554,Brokopondo,SR,2022-08-06 19:22:40,4.75,-55.1667,87.57,55,89,5.28
555,North Bend,US,2022-08-06 19:23:40,43.4065,-124.2243,81.25,85,0,8.05
556,Tabora,TZ,2022-08-06 19:23:40,-5.0167,32.8,69.08,35,93,4.09
557,Iskateley,RU,2022-08-06 19:23:41,67.6803,53.1512,69.31,70,0,8.52
558,Saint-Pierre,RE,2022-08-06 19:23:41,-21.3393,55.4781,69.91,65,75,6.91
559,Bilibino,RU,2022-08-06 19:23:41,68.0546,166.4372,49.17,64,80,5.88
560,Lasa,IT,2022-08-06 19:23:42,46.6166,10.7002,67.08,94,100,1.45
561,Aripuana,BR,2022-08-06 19:23:42,-9.1667,-60.6333,93.49,35,100,1.57
562,Roma,US,2022-08-06 19:23:43,43.2128,-75.4557,90.09,59,20,5.99
